10000.0,-4.538985252380371,0.4963298439979553,-2.240389585494995,0.001492228009738028,-0.9095847606658936,-0.05539322644472122,0.41180703043937683
10000.0,-4.539177894592285,0.4964432120323181,-2.2406225204467773,0.0037519584875553846,-0.910554826259613,-0.0535363033413887,0.4098897874355316
10000.0,-4.538641452789307,0.495414674282074,-2.2411959171295166,-0.006994324270635843,-0.9067847728729248,-0.04822203889489174,0.4187685549259186
10000.0,-4.539488792419434,0.49580565094947815,-2.242373466491699,-0.010334550403058529,-0.910841703414917,-0.04262656345963478,0.41041871905326843
10000.0,-4.539120197296143,0.4952363073825836,-2.2423641681671143,-0.013438927009701729,-0.9091729521751404,-0.040228456258773804,0.4142531454563141
10000.0,-4.539638042449951,0.4955272674560547,-2.2425379753112793,-0.007473975885659456,-0.9117547273635864,-0.037057869136333466,0.4089919626712799
10000.0,-4.539762496948242,0.49559757113456726,-2.242114305496216,-0.00021809829922858626,-0.9119536876678467,-0.03807716816663742,0.40852227807044983
10000.0,-4.539875507354736,0.49595269560813904,-2.2414944171905518,0.007332127075642347,-0.9131069183349609,-0.04054135084152222,0.4056333899497986
10000.0,-4.539667129516602,0.4963504374027252,-2.241572141647339,0.011329115368425846,-0.9139546155929565,-0.04518755525350571,0.4031335115432739
10000.0,-4.539621829986572,0.4966494143009186,-2.2413952350616455,0.010184177197515965,-0.9134144186973572,-0.04912866652011871,0.40392664074897766
10000.0,-4.5396013259887695,0.49690017104148865,-2.241161346435547,0.007820586673915386,-0.9126565456390381,-0.05294320732355118,0.40520864725112915
10000.0,-4.539679050445557,0.49683722853660583,-2.2410573959350586,0.009606065228581429,-0.9124915599822998,-0.05532969906926155,0.40522271394729614
10000.0,-4.539302349090576,0.4967350363731384,-2.2407522201538086,0.011651345528662205,-0.9103724360466003,-0.060728613287210464,0.4091435372829437
10000.0,-4.5391974449157715,0.49683162569999695,-2.240664482116699,0.011776466853916645,-0.9090183973312378,-0.06575147807598114,0.4113679826259613
10000.0,-4.539241790771484,0.49419400095939636,-2.2420706748962402,0.011244313791394234,-0.9146527051925659,-0.017296334728598595,0.4037138819694519
10000.0,-4.539510726928711,0.4939066469669342,-2.2426958084106445,0.009517778642475605,-0.9142159223556519,-0.014867831952869892,0.40484270453453064
10000.0,-4.539670467376709,0.49367931485176086,-2.2429747581481934,0.010810088366270065,-0.9144374132156372,-0.01281352061778307,0.40438005328178406
10000.0,-4.539963722229004,0.4932965934276581,-2.2432141304016113,0.014224272221326828,-0.9149689674377441,-0.009498112834990025,0.40316158533096313
10000.0,-4.540213108062744,0.49423947930336,-2.242586135864258,0.01044762134552002,-0.915023148059845,-0.009458530694246292,0.4031550884246826
10000.0,-4.54039192199707,0.49450892210006714,-2.242090940475464,0.013328323140740395,-0.9153841137886047,-0.012540353462100029,0.40216559171676636
10000.0,-4.540753364562988,0.49434953927993774,-2.2417893409729004,0.021617140620946884,-0.9150899648666382,-0.017214884981513023,0.40230175852775574
10000.0,-4.5405192375183105,0.4945697486400604,-2.241356134414673,0.025242554023861885,-0.9158098697662354,-0.02648327499628067,0.3999421298503876
10000.0,-4.540051460266113,0.4954243302345276,-2.240786075592041,0.018629610538482666,-0.9149446487426758,-0.03914835676550865,0.40124383568763733
10000.0,-4.540027618408203,0.4954567849636078,-2.2406623363494873,0.017787152901291847,-0.9143107533454895,-0.03899900242686272,0.402739018201828
10000.0,-4.539963722229004,0.49548977613449097,-2.240605592727661,0.016571495682001114,-0.913512647151947,-0.03987906873226166,0.4045116603374481
10000.0,-4.539956569671631,0.49550700187683105,-2.240692615509033,0.015894128009676933,-0.9135680794715881,-0.039840493351221085,0.404417484998703
10000.0,-4.539942741394043,0.495515376329422,-2.2406980991363525,0.016030820086598396,-0.9136298298835754,-0.03913875296711922,0.40434110164642334
10000.0,-4.539919376373291,0.49552953243255615,-2.24058198928833,0.015206298790872097,-0.912940502166748,-0.03775790333747864,0.40605759620666504
10000.0,-4.539941310882568,0.4955727458000183,-2.2406373023986816,0.015397641807794571,-0.9132689237594604,-0.03738810122013092,0.4053454101085663
10000.0,-4.539907932281494,0.49553579092025757,-2.2406489849090576,0.015715142711997032,-0.9131665825843811,-0.036428023129701614,0.40565115213394165
10000.0,-4.539841175079346,0.49541670083999634,-2.2406435012817383,0.014816614799201488,-0.9124951958656311,-0.035697441548109055,0.40725767612457275
10000.0,-4.539601802825928,0.4964595437049866,-2.2403478622436523,0.008134717121720314,-0.9120985865592957,-0.047570809721946716,0.4071204960346222
10000.0,-4.539534091949463,0.4963042736053467,-2.2404181957244873,0.007898882031440735,-0.9121785759925842,-0.043709855526685715,0.40737855434417725
